882,2,664,29
883,48,665,29
884,12,666,28
885,38,667,25
886,21,668,23
887,1,669,18
888,26,670,24
889,39,671,16
890,26,672,25
891,29,673,29
892,29,674,23
893,1,674,27
894,13,674,31
895,12,675,25
896,20,675,33
897,4,676,NA
898,15,677,55
899,26,678,41
900,16,679,23
901,24,680,25
902,40,680,30
903,2,681,24
904,13,682,19
905,12,682,23
906,2,683,19
907,21,683,23
908,26,684,28
909,29,684,32
910,2,685,17
911,36,686,20
912,20,687,23
913,2,687,27
914,37,688,23
915,33,689,28
916,34,689,32
917,2,690,27
918,21,690,31
919,29,691,20
920,33,692,28
921,38,693,25
922,29,694,18
923,29,695,24
924,15,696,NA
925,3,697,22
926,36,698,27
927,3,699,22
928,22,700,26
929,13,701,24
930,18,702,20
931,9,702,24
932,19,702,28
933,27,703,26
934,8,704,27
935,5,705,22
936,6,705,26
937,7,705,28
938,7,706,24
939,18,706,28
940,9,706,32
941,12,707,24
942,1,708,19
943,13,708,23
944,28,709,18
945,21,710,22
946,30,711,28
947,34,712,26
948,38,712,30
949,27,713,26
950,28,713,30
951,30,714,29
952,21,715,29
953,20,716,20
954,26,717,22
955,27,718,20
956,20,719,27
957,2,719,31
958,21,720,20
959,21,721,24
960,10,722,22
961,20,723,23
962,37,724,20
963,20,725,16
964,21,726,25
965,17,727,23
966,10,727,27
967,10,728,26
968,20,729,20
969,38,730,29
970,27,731,22
971,28,731,26
972,38,732,21
973,30,733,16
974,17,734,30
975,10,734,34
976,23,735,32
977,19,736,20
978,39,736,24
979,13,737,21
980,12,737,25
981,22,737,29
982,20,737,33
983,2,737,37
984,20,738,18
985,2,738,22
986,28,739,24
987,17,740,29
988,13,741,25
989,21,742,25
990,21,743,23
991,15,744,23
992,37,745,23
993,49,746,19
994,50,746,23
995,30,747,22
996,2,748,29
997,22,749,25
998,21,750,21
999,1,751,26
1000,2,752,23
1001,16,753,28
1002,26,754,21
1003,12,755,23
1004,22,755,27
1005,22,756,25
1006,4,757,NA
1007,20,759,20
1008,21,760,20
1009,20,761,22
1010,30,762,21
1011,29,763,23
1012,2,764,27
1013,1,765,15
1014,36,766,25
1015,37,766,29
1016,47,767,NA
1017,14,767,NA
1018,1,768,27
1019,21,769,23
1020,1,770,24
1021,9,770,33
1022,28,771,20
1023,36,771,24
1024,19,772,24
1025,29,773,19
1026,1,773,23
1027,14,774,30
1028,30,775,26
1029,14,776,49
1030,17,777,24
1031,14,778,20
1032,26,779,30
1033,29,779,35
1034,1,779,38
1035,22,780,18
1036,13,781,30
1037,29,782,32
1038,15,783,31
1039,29,784,30
1040,1,785,22
1041,28,786,21
1042,36,786,25
1043,17,787,26
1044,29,788,29
1045,1,788,33
1046,37,789,20
1047,34,790,18
1048,17,791,47
1049,6,792,22
1050,7,792,24
1051,18,792,28
1052,13,793,18
1053,25,794,21
1054,5,794,25
1055,6,794,29
1056,20,795,26
1057,2,795,30
1058,1,796,32
1059,10,797,23
1060,28,798,23
1061,2,799,14
1062,38,800,25
1063,27,800,29
1064,28,801,29
1065,46,802,26
1066,36,803,16
1067,2,804,23
1068,21,804,27
1069,1,805,19
1070,45,806,38
1071,14,807,22
1072,10,808,27
1073,36,809,27
1074,48,810,19
1075,2,811,20
1076,21,811,24
1077,12,812,30
1078,45,813,36
1079,47,814,NA
1080,36,815,22
1081,37,815,26
1082,3,816,NA
1083,12,817,38
1084,14,818,31
1085,3,818,39
1086,26,819,24
1087,13,820,37
1088,28,821,22
1089,29,822,20
1090,21,823,29
1091,22,824,27
1092,20,824,31
1093,2,824,35
1094,30,825,16
1095,2,826,23
1096,21,827,26
1097,36,828,38
1098,30,829,20
1099,37,830,21
1100,26,830,25
1101,29,830,29
1102,29,831,21
1103,2,832,29
1104,21,832,33
1105,1,833,25
1106,21,834,24
1107,26,835,39
1108,29,835,43
1109,1,835,46
1110,13,835,50
1111,47,836,23
1112,14,836,27
1113,21,837,26
1114,35,838,20
1115,34,839,17
1116,16,840,24
1117,27,841,23
1118,28,841,27
1119,8,842,48
1120,47,843,NA
1121,1,844,19
1122,35,845,21
1123,22,846,19
1124,20,846,23
1125,2,846,27
1126,21,846,31
1127,22,847,22
1128,10,848,20
1129,20,849,25
1130,2,849,29
1131,30,850,26
1132,34,851,23
1133,10,852,29
1134,37,853,22
1135,26,854,26
1136,29,854,30
1137,13,855,27
1138,34,856,25
1139,10,857,27
1140,12,858,23
1141,29,859,27
1142,37,860,23
1143,1,861,25
1144,29,862,23
1145,29,863,20
1146,13,863,28
1147,21,864,24
1148,17,865,24
1149,30,866,20
1150,2,867,23
1151,21,867,27
1152,22,868,20
1153,21,869,25
1154,27,870,26
1155,37,871,21
1156,35,872,NA
1157,12,873,28
1158,35,874,20
1159,35,875,19
1160,8,875,23
1161,30,875,27
1162,17,875,39
1163,20,876,37
1164,1,877,22
1165,34,878,28
1166,1,879,23
1167,34,880,21
1168,13,881,24
1169,1,882,17
1170,13,882,21
1171,38,883,27
1172,27,883,31
1173,3,884,NA
1174,38,885,23
1175,38,886,23
1176,34,887,20
1177,38,887,24
1178,27,887,28
1179,28,887,32
1180,20,888,23
1181,2,888,27
1182,26,889,20
1183,29,889,24
1184,13,889,32
1185,13,890,23
1186,8,891,20
1187,5,892,19
1188,6,892,23
1189,7,892,25
1190,18,892,29
1191,7,893,23
1192,21,894,29
1193,17,895,25
1194,20,896,22
1195,26,897,27
1196,13,898,24
1197,29,899,30
1198,21,900,23
1199,29,901,26
1200,1,901,30
1201,21,902,22
1202,13,903,17
1203,12,903,22
1204,24,904,25
1205,33,905,NA
1206,37,906,33
1207,26,907,38
1208,20,908,19
1209,35,909,22
1210,8,909,26
1211,1,910,28
1212,16,911,17
1213,20,912,19
1214,15,913,38
1215,35,914,29
1216,30,914,38
1217,2,915,18
1218,21,915,22
1219,21,916,28
1220,26,917,24
1221,26,918,24
1222,29,918,28
1223,29,919,21
1224,13,920,23
1225,12,920,27
1226,28,921,23
1227,26,922,21
1228,29,922,26
1229,29,923,19
1230,1,923,22
1231,13,923,26
1232,21,924,23
1233,2,925,25
1234,21,925,29
1235,27,926,24
1236,28,926,28
1237,2,927,27
1238,15,928,31
1239,13,929,22
1240,12,929,27
1241,20,929,35
1242,10,930,33
1243,21,931,30
1244,29,932,24
1245,10,933,19
1246,37,934,22
1247,38,935,21
1248,26,936,24
1249,29,936,28
1250,29,937,NA
1251,43,938,22
1252,11,938,26
1253,20,939,31
1254,37,940,25
1255,28,941,20
1256,2,942,25
1257,20,943,23
1258,21,944,16
1259,34,945,17
1260,13,946,21
1261,12,946,26
1262,28,947,20
1263,37,947,28
1264,26,947,32
1265,37,948,21
1266,30,949,24
1267,34,950,19
1268,26,951,22
1269,1,952,28
1270,13,952,32
1271,1,953,23
1272,13,953,26
1273,12,953,31
1274,21,954,23
1275,8,955,21
1276,30,955,25
1277,39,956,27
1278,1,957,18
1279,38,958,NA
1280,2,959,28
1281,12,960,23
1282,21,961,22
1283,10,962,20
1284,13,963,26
1285,17,964,32
1286,26,965,20
1287,29,965,24
1288,1,965,28
1289,26,966,26
1290,29,966,30
1291,1,966,34
1292,34,967,23
1293,14,968,16
1294,15,968,28
1295,38,969,36
1296,34,970,18
1297,38,971,20
1298,14,972,21
1299,30,973,37
1300,14,974,45
1301,47,975,39
1302,2,976,17
1303,47,977,15
1304,14,977,19
1305,3,977,27
1306,15,977,31
1307,14,978,15
1308,3,978,23
1309,36,979,41
1310,20,980,19
1311,2,980,23
1312,29,981,22
1313,13,981,29
1314,36,982,23
1315,37,983,NA
1316,37,984,21
1317,34,985,25
1318,15,986,30
1319,35,986,34
1320,13,987,25
1321,34,988,NA
1322,38,988,NA
1323,34,989,20
1324,26,990,NA
1325,12,991,24
1326,44,992,25
1327,24,993,20
1328,17,994,NA
1329,31,995,21
1330,35,996,21
1331,29,997,22
1332,1,997,26
1333,11,998,23
1334,25,998,27
1335,43,999,25
1336,12,1000,26
1337,22,1001,19
1338,12,1002,20
1339,37,1003,16
1340,26,1003,20
1341,21,1004,22
1342,12,1005,31
1343,4,1006,NA
1344,30,1007,22
1345,28,1008,34
1346,28,1009,21
1347,26,1010,23
1348,13,1011,23
1349,38,1012,23
1350,27,1012,27
1351,37,1013,22
1352,28,1014,28
1353,3,1015,49
1354,15,1015,53
1355,35,1016,NA
1356,20,1017,19
1357,2,1017,23
1358,21,1017,27
1359,21,1018,22
1360,26,1019,33
1361,29,1019,37
1362,1,1020,21
1363,13,1020,25
1364,12,1020,29
1365,34,1021,35
1366,28,1021,47
1367,12,1022,29
1368,22,1022,33
1369,20,1022,37
1370,12,1023,21
1371,22,1023,25
1372,20,1023,29
1373,2,1023,33
1374,21,1023,37
1375,13,1024,23
1376,22,1024,32
1377,20,1024,36
1378,13,1025,30
1379,40,1026,21
1380,29,1027,25
1381,20,1028,19
1382,10,1029,20
1383,12,1030,24
1384,37,1031,24
1385,22,1032,20
1386,20,1032,24
1387,37,1033,27
1388,9,1034,20
1389,21,1035,25
1390,20,1036,26
1391,13,1037,23
1392,12,1037,27
1393,26,1038,28
1394,20,1039,24
1395,9,1040,30
1396,17,1041,NA
1397,30,1042,27
1398,29,1043,22
1399,9,1044,24
1400,19,1044,28
1401,19,1045,27
1402,38,1046,24
1403,14,1047,29
1404,28,1048,24
1405,14,1049,22
1406,36,1050,24
1407,35,1051,20
1408,2,1052,19
1409,21,1052,23
1410,16,1053,20
1411,35,1054,20
1412,16,1055,37
1413,20,1056,33
1414,2,1057,28
1415,1,1058,22
1416,1,1059,21
1417,13,1059,25
1418,28,1060,31
1419,15,1061,27
1420,9,1062,34
1421,42,1063,25
1422,15,1064,23
1423,35,1064,27
1424,30,1064,35
1425,14,1065,44
1426,14,1066,20
1427,20,1067,25
1428,21,1068,19
1429,13,1069,30
1430,27,1070,23
1431,20,1071,16
1432,2,1071,20
1433,13,1072,30
1434,26,1073,26
1435,2,1074,19
1436,21,1074,23
1437,22,1075,20
1438,30,1076,28
1439,44,1077,26
1440,2,1078,21
1441,37,1079,26
1442,29,1080,18
1443,16,1081,18
1444,21,1082,28
1445,17,1083,NA
1446,12,1084,19
1447,9,1085,22
1448,19,1085,26
1449,39,1085,30
1450,12,1086,27
1451,21,1087,17
1452,13,1088,20
1453,12,1088,24
1454,28,1089,24
1455,1,1090,22
1456,13,1091,21
1457,21,1092,25
1458,21,1093,25
1459,36,1094,22
1460,21,1095,28
1461,28,1096,20
1462,13,1097,19
1463,12,1097,23
1464,22,1097,27
1465,20,1097,31
1466,2,1097,35
1467,22,1098,20
1468,20,1098,24
1469,2,1098,28
1470,21,1098,32
1471,1,1099,37
1472,10,1100,21
1473,17,1101,NA
1474,38,1102,25
1475,29,1102,21
1476,38,1104,25
1477,13,1105,19
1478,24,1106,27
1479,21,1107,27
1480,2,1108,28
1481,26,1109,16
1482,13,1110,21
1483,12,1110,25
1484,22,1110,29
1485,16,1111,23
1486,2,1112,16
1487,12,1113,21
1488,22,1114,24
1489,20,1114,27
1490,2,1114,31
1491,21,1114,35
1492,19,1115,20
1493,13,1116,24
1494,12,1116,28
1495,38,1117,30
1496,27,1117,34
1497,12,1118,25
1498,43,1119,27
1499,13,1120,28
1500,27,1121,31
1501,13,1122,26
1502,37,1123,19
1503,15,1124,23
1504,30,1124,35
1505,22,1125,22
1506,13,1126,24
1507,32,1127,23
1508,24,1127,31
1509,28,1128,27
1510,28,1129,27
1511,26,1130,29
1512,21,1131,23
1513,13,1132,24
1514,22,1132,32
1515,1,1133,19
1516,2,1134,18
1517,37,1135,22
1518,34,1136,39
1519,27,1136,47
1520,35,1137,22
1521,49,1138,24
1522,26,1139,23
1523,29,1140,23
1524,13,1140,31
1525,13,1141,22
1526,36,1142,23
1527,37,1142,27
1528,12,1143,25
1529,3,1144,47
1530,21,1145,21
1531,21,1146,21
1532,33,1147,20
1533,34,1147,24
1534,38,1147,28
1535,34,1148,21
1536,38,1148,25
1537,20,1149,18
1538,23,1150,34
1539,47,1151,19
1540,22,1152,23
1541,38,1153,29
1542,28,1154,26
1543,1,1155,22
1544,29,1156,18
1545,1,1157,17
1546,13,1157,21
1547,22,1158,28
1548,12,1159,18
1549,38,1160,20
1550,17,1161,17
1551,10,1161,21
1552,21,1162,21
1553,27,1163,27
1554,22,1164,25
1555,20,1164,29
1556,28,1165,27
1557,37,1166,22
1558,26,1166,26
1559,29,1166,30
1560,22,1167,18
1561,47,1168,NA
1562,12,1169,21
1563,20,1169,29
1564,2,1169,33
1565,37,1170,22
1566,7,1171,20
1567,31,1172,25
1568,32,1172,29
1569,2,1173,20
1570,21,1173,24
1571,17,1174,17
1572,10,1174,21
1573,38,1175,20
1574,47,1176,20
1575,26,1177,27
1576,12,1178,32
1577,30,1179,23
1578,26,1180,36
1579,19,1181,18
1580,39,1181,23
1581,16,1181,26
1582,29,1182,23
1583,1,1182,27
1584,10,1183,28
1585,17,1184,38
1586,33,1185,21
1587,13,1186,21
1588,29,1187,18
1589,19,1188,24
1590,39,1188,28
1591,10,1189,30
1592,20,1190,31
1593,38,1191,27
1594,35,1192,19
1595,8,1192,23
1596,17,1192,39
1597,24,1193,26
1598,26,1194,26
1599,21,1195,24
1600,2,1196,21
1601,27,1197,NA
1602,37,1198,21
1603,13,1199,22
1604,16,1200,22
1605,30,1201,20
1606,2,1202,25
1607,22,1203,19
1608,20,1203,23
1609,2,1203,27
1610,21,1203,31
1611,20,1204,34
1612,36,1205,23
1613,26,1206,25
1614,29,1206,29
1615,36,1207,27
1616,41,1208,NA
1617,26,1209,19
1618,26,1210,22
1619,35,1211,19
1620,20,1212,27
1621,21,1213,24
1622,13,1214,24
1623,1,1215,22
1624,17,1216,NA
1625,17,1217,24
1626,27,1218,19
