160,224,1
161,225,1
161,225,1
161,225,1
3,226,1
137,227,1
109,228,1
80,229,1
21,230,1
22,230,1
23,230,1
24,230,1
25,230,1
26,230,1
27,230,1
28,230,1
156,231,1
78,232,1
78,232,1
140,233,1
50,234,1
3,235,1
151,236,1
162,236,1
74,237,1
147,238,1
147,238,1
3,239,1
140,240,1
152,241,1
2,242,1
163,243,1
21,244,1
24,244,1
25,244,1
27,244,1
28,244,1
88,245,1
137,246,1
74,247,1
119,248,1
119,248,1
164,249,1
164,249,1
165,250,1
166,250,3
74,251,1
144,251,1
167,252,1
167,252,1
167,253,1
167,253,1
144,254,1
142,254,1
56,255,1
105,255,1
56,255,1
105,255,1
57,255,1
58,255,1
105,255,1
144,256,1
144,256,1
144,256,1
142,256,1
165,257,1
168,257,1
168,257,1
123,258,1
169,259,1
170,259,1
171,259,3
3,260,1
3,261,1
109,262,1
116,263,1
172,264,1
3,265,1
110,266,1
110,267,1
173,267,1
110,267,1
173,267,1
148,268,1
164,269,1
1,270,1
174,271,1
109,272,1
175,273,1
143,274,1
3,275,1
120,276,1
120,276,1
176,277,1
177,277,1
176,277,1
120,278,1
178,279,1
178,279,1
123,280,1
101,281,1
115,281,1
127,282,1
127,282,1
3,283,1
3,284,1
151,285,1
148,286,1
67,286,1
109,287,1
143,288,1
142,289,1
179,290,1
3,291,1
43,292,1
180,293,1
65,294,1
75,295,1
115,296,1
120,297,2
120,298,4
12,299,1
12,299,1
68,300,1
181,300,1
48,301,1
120,302,1
160,303,1
84,304,1
84,304,1
3,305,1
147,306,1
119,307,1
15,308,1
52,308,1
120,309,1
182,310,1
3,311,1
3,312,1
104,313,1
67,313,1
104,313,1
67,313,1
183,314,1
184,315,1
95,316,2
107,317,1
185,317,1
186,317,1
108,317,1
54,317,1
111,318,1
120,319,1
120,320,1
144,321,1
53,322,1
113,323,1
162,324,1
120,325,1
186,326,1
108,326,1
150,326,1
187,326,1
188,326,1
54,326,1
104,327,1
47,326,1
3,329,1
3,330,1
188,331,1
189,331,1
54,331,1
189,331,1
190,332,1
190,332,1
191,333,1
90,333,1
192,334,1
73,335,1
193,336,1
95,336,1
109,337,1
69,337,2
154,338,1
154,338,1
194,339,4
193,339,2
95,339,1
195,340,1
166,341,1
107,342,1
196,343,1
197,343,1
3,344,1
3,345,1
140,346,1
139,346,1
140,346,1
198,347,1
101,348,1
101,348,1
90,349,1
118,350,1
77,350,1
1,351,2
90,352,1
199,353,1
200,353,1
168,354,1
201,355,1
109,356,1
168,357,1
172,357,4
172,357,1
202,358,1
117,359,2
117,359,1
75,360,1
75,360,1
174,361,1
117,362,1
203,363,1
51,363,1
203,363,1
51,363,1
204,364,1
56,365,1
95,366,1
205,367,1
206,367,1
206,367,1
205,367,2
206,367,1
67,368,1
68,368,1
114,369,1
1,370,1
1,370,1
207,371,1
207,371,1
193,372,1
208,373,1
98,373,1
98,373,1
120,374,1
132,375,1
75,376,1
3,377,1
36,378,1
74,379,1
144,379,3
75,380,1
209,380,1
82,381,1
135,382,1
153,383,1
153,383,1
3,384,1
3,385,4
3,385,1
137,386,1
137,386,1
210,387,1
3,388,1
211,389,1
212,389,1
140,390,1
14,391,4
14,392,2
206,393,1
206,393,1
213,394,1
214,394,4
215,394,1
216,394,1
217,394,1
218,394,1
219,395,1
219,395,1
220,395,3
219,395,1
220,395,1
213,396,1
214,396,1
215,396,1
217,396,1
218,396,1
221,397,1
103,397,1
64,398,1
65,398,1
64,398,1
64,398,1
180,398,1
64,398,1
222,399,4
223,400,1
3,401,2
224,402,1
224,402,1
213,403,1
215,403,1
216,403,1
217,403,1
218,403,1
98,404,2
98,404,2
3,405,1
43,406,1
225,407,1
226,407,1
227,407,1
142,408,1
43,409,1
13,410,1
142,411,2
142,412,1
208,413,1
98,413,1
208,413,1
117,414,1
228,415,1
68,416,3
181,416,4
179,417,1
229,418,1
230,419,1
50,420,1
3,421,1
42,422,1
42,422,1
42,422,1
42,422,1
42,422,1
207,423,2
231,424,3
169,424,1
88,425,1
121,426,1
148,427,1
232,428,1
195,428,1
195,428,4
221,428,1
233,429,1
234,429,1
107,430,1
82,431,1
235,432,1
236,432,1
236,432,1
237,432,1
16,433,1
16,433,1
16,433,1
238,434,1
146,435,1
3,436,1
3,437,1
119,438,1
50,438,1
239,439,1
143,440,1
240,441,1
241,442,1
168,443,1
168,443,2
55,444,1
55,444,1
13,445,1
242,446,1
174,447,1
174,447,1
243,448,1
221,449,1
158,450,1
125,451,1
244,452,1
244,452,1
244,452,1
43,453,1
43,453,1
143,454,2
22,455,1
23,455,3
24,455,4
25,455,1
26,455,1
27,455,1
22,455,4
23,455,1
24,455,4
27,455,3
245,456,1
164,457,1
3,458,1
246,459,1
15,460,1
186,460,4
108,460,3
54,460,1
119,461,1
50,461,1
247,462,1
248,463,1
247,463,1
121,463,1
67,464,1
123,465,1
186,465,3
249,466,1
250,466,1
251,466,1
115,467,1
143,467,1
137,468,1
75,469,1
202,469,1
252,469,1
253,469,1
75,469,1
253,469,1
254,470,1
137,471,1
137,471,1
137,471,1
43,472,1
88,473,1
1,474,1
120,475,1
255,476,1
137,477,1
3,478,1
115,479,1
1,480,1
1,480,1
137,481,1
137,481,1
3,482,1
153,483,1
106,483,1
153,483,1
106,483,1
98,484,1
98,484,1
158,485,1
3,486,1
142,487,1
181,488,1
181,488,1
174,489,1
181,490,1
111,491,1
193,492,1
74,493,1
88,494,1
56,495,4
105,495,1
56,495,1
105,495,1
3,496,1
84,497,1
80,498,1
33,499,1
34,499,1
3,500,1
3,501,1
120,502,1
101,503,1
36,504,1
224,505,1
21,506,1
22,506,1
23,506,1
24,506,1
25,506,1
26,506,1
27,506,1
28,506,1
235,507,3
87,507,2
87,507,4
22,508,1
150,509,1
54,509,1
150,509,1
52,509,1
54,509,3
256,510,1
142,511,1
257,512,1
246,512,1
257,512,1
246,512,1
257,512,1
246,512,1
258,513,1
166,514,1
38,514,4
38,514,1
75,515,1
120,516,1
104,517,1
148,517,1
104,518,1
148,518,1
104,519,1
148,519,1
67,519,1
68,519,1
104,519,2
148,519,1
67,519,4
104,520,1
68,520,1
68,520,1
41,521,2
206,522,1
14,523,1
14,523,1
77,524,1
88,525,1
88,525,1
14,526,1
68,527,3
56,528,1
57,528,1
58,528,1
57,528,1
58,528,1
14,529,4
14,530,1
88,531,1
33,532,1
34,532,1
33,532,1
34,532,1
33,532,1
34,532,1
97,533,1
244,534,1
244,534,1
244,534,1
225,535,1
259,535,1
226,535,1
227,535,1
225,535,1
260,535,1
259,535,1
226,535,1
227,535,1
3,536,1
261,537,1
262,538,1
34,539,1
34,539,1
73,540,1
263,541,1
264,541,1
142,542,1
137,543,3
14,544,1
74,545,1
179,546,1
231,546,1
164,547,4
6,548,1
265,548,1
266,548,3
265,548,1
267,549,1
63,549,1
203,550,1
51,550,1
268,551,1
202,552,1
120,553,1
120,553,1
29,554,1
119,555,1
143,555,1
119,555,1
119,555,1
148,556,1
148,556,1
67,557,1
53,558,1
269,559,1
3,560,1
205,561,1
206,561,1
39,562,1
270,562,1
39,562,1
270,562,1
39,562,1
270,562,1
271,563,1
194,564,1
90,565,1
21,566,1
23,566,1
24,566,1
25,566,1
26,566,1
27,566,1
28,566,1
19,567,1
53,567,1
189,567,1
272,568,1
43,569,1
1,570,1
75,571,1
15,572,1
108,572,1
107,572,1
185,572,1
150,572,1
152,573,1
103,574,1
103,574,1
273,575,1
1,576,3
163,577,1
274,577,1
123,578,1
275,579,1
83,580,1
83,580,3
213,581,1
214,581,1
276,581,1
215,581,1
216,581,1
217,581,1
218,581,1
204,582,2
277,583,2
277,583,2
277,583,1
277,583,1
142,584,1
167,585,1
14,586,1
278,587,1
246,587,1
126,588,1
135,589,1
104,590,1
3,591,1
57,592,1
58,592,1
142,593,1
142,593,1
120,594,1
120,594,1
144,595,1
91,596,1
74,597,1
188,598,1
150,598,1
174,599,1
116,600,1
116,600,1
257,601,1
90,602,1
118,603,1
268,604,1
246,604,1
48,605,1
48,606,1
48,606,1
151,607,1
199,608,2
12,609,1
213,610,1
214,610,1
215,610,1
216,610,1
217,610,1
218,610,1
213,610,1
214,610,3
215,610,1
216,610,1
217,610,1
218,610,1
104,611,1
199,612,1
12,613,1
3,614,1
279,615,1
84,615,1
142,616,1
2,617,1
57,618,1
58,618,1
57,618,1
58,618,3
95,619,2
174,620,1
174,620,1
15,621,1
57,622,1
275,623,1
275,623,1
165,624,1
116,625,1
143,625,1
116,625,1
115,625,1
86,626,1
86,626,1
213,627,1
214,627,3
215,627,1
218,627,1
117,628,1
117,628,1
88,629,2
256,630,1
98,631,1
98,632,1
121,633,1
121,633,1
34,634,1
35,634,3
31,634,1
32,634,1
33,634,1
34,634,1
35,634,1
32,634,1
33,634,1
34,634,1
35,634,1
32,634,1
33,634,1
34,634,1
35,634,1
32,634,1
35,634,1
22,635,1
56,636,1
57,636,1
112,637,1
143,638,1
3,639,4
261,640,1
74,641,1
106,642,1
101,643,1
12,644,1
175,644,1
3,645,1
111,646,3
77,647,1
75,648,1
209,648,1
148,649,1
116,649,1
150,650,1
54,650,1
148,651,1
241,652,1
241,653,1
160,654,4
280,655,1
106,656,1
106,656,1
75,657,1
199,658,1
3,659,1
139,660,1
1,661,1
210,662,1
281,663,1
281,663,1
281,663,1
1,664,1
51,665,1
199,666,1
3,667,1
13,668,1
3,669,3
209,670,4
33,671,1
34,671,1
142,672,1
92,673,3
174,674,1
174,674,3
92,674,1
181,675,1
181,675,1
57,676,1
282,677,1
180,678,1
64,678,1
31,679,1
35,679,1
249,680,1
249,680,1
283,680,3
232,681,1
50,682,1
50,682,1
83,683,1
83,683,1
29,684,1
29,684,1
164,685,1
88,686,1
38,687,1
38,687,1
284,688,1
57,689,1
58,689,1
57,689,1
58,689,1
245,690,3
285,690,4
268,691,1
257,691,1
163,692,1
109,693,1
175,694,1
13,694,1
93,695,1
153,696,1
286,697,2
120,698,2
95,699,2
168,700,1
68,701,1
205,702,1
206,702,1
205,702,4
206,702,1
287,702,4
205,702,4
206,702,1
287,702,1
288,703,1
289,704,1
289,704,1
203,705,1
203,705,2
51,705,3
203,705,2
51,705,4
203,706,4
203,706,1
51,706,1
67,707,1
84,708,1
84,708,1
268,709,1
246,709,1
3,710,1
65,711,1
290,712,1
209,712,1
128,713,1
129,713,1
128,713,1
129,713,1
142,714,1
118,715,1
3,716,2
119,717,1
150,718,1
187,718,1
291,719,1
291,719,1
185,720,1
15,720,1
292,720,1
293,721,1
104,722,1
67,722,1
73,723,3
3,724,1
164,725,1
164,726,1
1,727,1
1,727,3
104,728,1
67,728,1
3,729,1
3,730,1
3,731,1
3,731,1
3,732,1
294,733,1
231,733,1
295,734,1
296,734,1
297,734,1
298,734,1
14,735,1
247,736,1
121,736,1
299,736,1
121,736,1
300,737,1
300,737,1
300,737,1
300,737,1
300,737,1
185,738,1
186,738,1
82,739,1
1,740,1
2,741,1
1,742,1
90,743,1
3,744,1
109,745,3
301,746,1
301,746,1
47,747,1
275,748,1
302,749,1
43,750,1
95,751,1
140,752,1
303,753,1
252,754,1
290,754,1
304,755,1
304,755,1
88,756,1
57,757,1
185,757,1
123,759,1
157,760,1
107,761,1
98,762,2
67,763,1
104,764,1
185,765,1
15,765,1
188,765,1
110,766,1
173,766,4
58,766,1
57,767,1
153,767,1
56,767,1
106,767,1
116,768,1
305,769,1
104,770,1
148,770,1
67,770,1
203,770,1
97,771,1
97,771,1
306,772,2
110,773,1
173,773,1
110,773,1
173,773,1
22,774,1
41,774,1
105,775,3
307,776,1
290,777,2
43,778,1
155,779,1
156,779,1
155,779,1
156,779,1
155,779,1
84,780,1
142,781,1
38,782,1
172,782,1
47,783,1
44,784,1
3,785,4
308,786,1
308,786,1
68,787,1
224,787,1
94,788,1
94,788,1
185,789,1
15,789,1
108,789,1
219,790,1
146,790,1
64,791,1
18,792,1
309,792,1
310,792,1
18,792,1
309,792,1
311,792,1
18,792,1
309,792,1
311,792,1
150,793,1
187,793,1
14,794,1
14,794,1
14,794,1
312,795,1
91,795,1
36,796,1
116,797,1
143,797,1
57,798,1
179,799,1
21,800,1
22,800,1
23,800,1
24,800,1
25,800,1
26,800,1
27,800,1
28,800,1
21,800,1
22,800,1
23,800,1
24,800,1
25,800,1
26,800,1
27,800,1
28,800,1
313,801,1
14,802,1
314,803,1
315,803,1
104,804,1
148,804,1
67,804,1
104,804,1
148,804,1
67,804,1
146,805,1
316,806,1
317,807,4
318,807,3
224,808,1
319,809,1
269,810,1
314,811,1
314,811,1
93,812,1
320,813,1
321,813,1
322,813,1
323,813,1
324,813,4
92,814,1
67,815,1
104,815,1
92,816,1
57,817,1
58,817,1
325,818,1
326,818,1
327,818,1
328,818,2
329,818,1
330,819,1
135,820,1
331,820,1
78,821,1
181,822,1
142,823,1
319,824,1
319,824,1
332,824,1
332,824,1
219,825,1
146,825,1
181,826,1
333,827,1
135,828,1
334,829,1
91,830,4
80,830,4
80,830,1
335,831,1
336,832,2
336,832,2
337,833,1
178,834,1
155,835,1
156,835,1
155,835,1
156,835,1
155,835,1
156,835,1
155,835,1
317,836,1
318,836,1
181,836,1
198,836,1
338,836,1
48,836,1
317,836,2
318,836,4
181,836,1
164,837,3
104,838,1
148,838,1
67,838,1
157,839,1
339,840,3
119,841,1
119,841,1
289,842,1
95,843,1
207,844,1
300,845,1
97,846,1
97,846,2
97,846,2
97,846,4
113,847,1
120,848,1
157,849,1
98,849,2
114,850,2
92,851,4
120,852,1
75,853,1
209,853,1
142,854,1
142,854,1
340,855,1
75,856,1
209,856,1
98,857,1
335,858,1
80,859,1
163,860,1
144,861,1
278,862,1
74,863,1
74,863,1
341,864,1
119,865,1
50,865,1
153,866,1
106,866,1
342,867,1
342,867,1
170,868,1
342,869,1
142,870,1
80,871,1
57,872,1
58,872,1
150,873,1
52,873,1
343,874,1
343,875,1
343,875,1
343,875,1
343,875,1
128,876,1
129,876,1
344,877,1
144,878,1
262,879,1
90,880,1
3,881,1
3,882,3
3,882,1
3,883,1
3,883,1
345,884,3
209,885,1
67,886,1
143,887,1
116,887,1
143,887,1
148,887,1
67,887,1
148,887,1
67,887,1
224,888,1
224,888,1
268,889,1
246,889,1
13,889,1
268,889,1
346,890,1
290,891,1
39,892,1
270,892,1
40,892,1
39,892,1
270,892,1
40,892,1
39,892,1
270,892,1
40,892,1
39,892,1
270,892,1
40,892,1
265,893,1
162,894,1
48,895,1
68,895,1
3,896,4
67,897,1
101,898,1
111,899,1
268,900,1
347,901,1
347,901,1
348,902,1
349,903,1
350,903,1
351,903,1
315,903,1
351,903,1
315,903,1
249,904,1
250,904,1
174,905,1
201,906,1
284,906,1
102,907,1
3,908,4
115,909,1
115,909,1
352,910,1
353,911,1
139,912,1
354,913,1
355,913,1
120,914,1
120,914,1
74,915,1
74,915,1
356,916,1
79,917,1
3,918,4
3,918,4
50,919,1
119,920,1
50,920,1
142,921,1
119,922,1
50,922,1
50,922,1
104,923,1
148,923,1
67,923,1
104,923,1
148,923,1
67,923,4
104,923,1
357,924,1
164,925,2
164,925,1
74,926,1
74,926,1
167,926,1
175,927,1
106,928,1
221,929,1
221,929,1
103,929,1
279,930,1
103,931,1
3,932,1
3,933,1
191,934,1
3,935,1
67,936,1
104,936,1
148,936,1
67,936,1
346,937,1
33,938,1
34,938,1
33,938,1
77,939,1
3,940,1
120,941,1
337,942,1
165,943,1
358,944,1
78,945,1
142,946,1
142,946,1
1,947,1
1,947,1
1,947,1
104,948,1
148,948,1
67,948,1
335,949,1
12,950,1
257,951,1
149,952,1
149,952,1
359,953,3
359,953,2
359,953,1
360,954,1
19,955,1
107,955,1
108,955,1
19,955,1
203,956,4
51,956,1
3,957,3
50,958,1
335,959,1
170,960,1
48,961,1
69,962,2
115,963,2
120,964,4
96,965,1
96,965,1
96,965,1
44,966,4
44,966,1
44,966,1
75,967,1
209,967,4
294,968,1
231,968,3
361,968,1
344,969,1
213,970,1
214,970,1
215,970,1
216,970,1
217,970,1
218,970,1
110,971,1
173,971,1
61,972,1
362,973,1
363,973,3
295,974,1
297,974,1
298,974,2
364,975,3
213,976,1
215,976,1
217,976,1
218,976,1
84,977,1
84,977,2
365,977,2
84,977,4
365,977,1
84,977,1
365,977,1
361,978,1
361,978,1
366,979,1
367,979,1
350,980,2
368,980,2
350,980,3
368,980,3
369,981,1
369,981,1
1,982,1
204,983,1
170,984,1
75,985,1
343,986,1
343,986,1
335,987,1
78,988,1
151,988,1
116,989,1
67,989,1
237,990,1
104,991,1
206,992,1
370,993,1
247,993,1
82,994,1
14,995,1
48,996,1
80,997,1
80,997,1
225,998,1
226,998,1
227,998,1
225,998,1
226,998,1
227,998,1
226,999,1
227,999,1
1,1000,3
280,1001,1
143,1002,1
213,1003,1
215,1003,1
216,1003,1
217,1003,1
218,1003,1
213,1003,1
215,1003,1
216,1003,1
217,1003,1
218,1003,1
112,1004,1
207,1005,1
66,1006,1
75,1007,1
76,1007,1
88,1008,1
1,1009,1
107,1010,1
82,1011,1
1,1012,1
1,1012,1
92,1013,1
68,1014,1
371,1015,1
372,1015,1
373,1015,1
374,1015,1
375,1015,1
345,1015,1
376,1015,1
377,1015,1
64,1015,1
77,1016,1
186,1017,2
107,1017,2
186,1017,4
54,1017,2
123,1017,3
107,1017,3
186,1017,2
54,1017,2
132,1018,1
234,1019,1
233,1019,1
234,1019,1
83,1020,1
83,1020,4
83,1020,3
127,1021,1
367,1021,1
207,1022,1
207,1022,1
207,1022,1
83,1023,3
83,1023,1
83,1023,1
83,1023,1
83,1023,1
97,1024,1
97,1024,1
230,1024,1
230,1024,1
87,1025,4
34,1026,1
312,1027,1
3,1028,1
378,1029,1
12,1030,1
13,1030,1
166,1031,1
108,1032,1
53,1032,1
185,1032,1
53,1032,1
149,1033,1
303,1034,1
335,1035,1
36,1036,1
152,1037,1
165,1037,1
88,1038,1
223,1039,1
51,1040,1
379,1041,1
332,1042,1
175,1043,1
14,1044,1
14,1044,1
51,1045,1
98,1046,4
110,1047,1
330,1048,1
104,1049,1
148,1049,1
75,1050,1
12,1051,1
13,1051,1
123,1052,1
186,1052,1
123,1052,1
186,1052,1
34,1053,1
75,1054,1
76,1054,1
252,1054,1
380,1055,1
75,1056,1
381,1057,1
382,1058,1
383,1059,1
139,1059,1
140,1059,1
384,1060,1
385,1060,1
192,1061,1
93,1061,1
14,1062,1
14,1063,1
78,1064,1
77,1064,1
78,1064,1
362,1065,1
48,1066,1
1,1067,1
281,1068,1
224,1069,1
44,1070,1
213,1071,1
214,1071,1
215,1071,1
217,1071,1
218,1071,1
214,1071,4
215,1071,1
218,1071,1
257,1072,1
75,1073,1
304,1074,1
304,1074,1
174,1075,1
120,1076,1
301,1077,1
386,1077,1
206,1077,1
3,1078,1
88,1079,1
168,1080,1
247,1081,1
121,1081,1
137,1082,1
111,1083,1
141,1084,1
14,1085,3
14,1085,1
14,1085,1
200,1086,1
169,1087,1
268,1088,1
246,1088,4
268,1088,1
246,1088,1
74,1089,1
146,1090,1
3,1091,1
49,1092,1
384,1093,1
258,1094,3
356,1095,3
12,1096,1
175,1096,1
43,1097,1
43,1097,1
43,1097,1
43,1097,1
43,1097,1
43,1098,1
43,1098,1
43,1098,1
43,1098,1
253,1099,1
290,1099,1
69,1100,1
3,1101,1
254,1102,1
104,1102,1
148,1102,1
143,1102,1
120,1104,4
312,1105,1
31,1106,1
33,1106,1
34,1106,1
356,1107,3
387,1108,1
213,1109,1
214,1109,2
215,1109,1
216,1109,3
217,1109,1
218,1109,1
108,1110,1
107,1110,1
107,1110,1
388,1111,1
179,1112,1
3,1113,1
157,1114,3
112,1114,4
157,1114,1
98,1114,1
243,1115,1
177,1116,1
176,1116,1
177,1116,1
332,1117,1
332,1117,1
179,1118,1
203,1119,1
51,1119,1
50,1120,1
1,1121,1
192,1122,2
93,1122,1
181,1123,1
65,1124,1
57,1124,1
65,1124,1
71,1125,1
255,1126,1
14,1127,1
14,1127,1
115,1128,1
174,1129,1
181,1130,1
223,1131,4
88,1132,1
88,1132,1
183,1133,1
281,1134,1
48,1135,1
155,1136,1
389,1136,1
142,1137,1
8,1138,1
312,1139,1
192,1140,1
192,1140,1
109,1141,1
343,1142,1
313,1142,1
313,1142,1
277,1143,1
334,1144,3
390,1145,1
390,1146,1
43,1147,3
43,1147,4
43,1147,3
120,1148,1
120,1148,1
176,1149,1
226,1150,1
117,1151,1
74,1152,1
3,1153,1
157,1154,1
156,1155,1
155,1155,1
185,1156,1
292,1156,1
150,1157,1
187,1157,1
187,1157,1
172,1158,1
3,1159,1
82,1160,1
174,1161,1
92,1161,1
181,1162,1
3,1163,1
240,1164,1
240,1164,1
366,1165,1
135,1166,1
135,1166,1
135,1166,1
15,1167,1
22,1168,1
45,1169,1
45,1169,2
45,1169,2
69,1170,1
14,1171,1
370,1172,1
247,1172,1
121,1172,1
370,1172,1
247,1172,1
121,1172,1
107,1173,1
185,1173,2
186,1173,2
108,1173,4
54,1173,1
185,1173,1
15,1174,1
292,1174,1
15,1174,1
292,1174,1
108,1174,1
87,1175,1
22,1176,1
168,1177,1
3,1178,1
1,1179,1
142,1180,1
303,1181,2
303,1181,2
303,1181,2
104,1182,1
67,1182,1
67,1182,1
391,1183,1
56,1184,1
104,1185,1
148,1185,1
3,1186,1
82,1187,1
388,1188,4
388,1188,1
180,1189,1
64,1189,1
392,1190,1
313,1191,2
58,1192,2
57,1192,3
58,1192,4
57,1192,1
58,1192,4
203,1193,1
51,1193,1
1,1194,1
3,1195,1
393,1196,1
204,1197,1
88,1198,1
201,1199,1
394,1200,1
395,1200,1
109,1201,3
36,1202,1
153,1203,1
153,1203,1
153,1203,1
153,1203,1
70,1204,1
122,1205,1
113,1206,1
112,1206,1
109,1207,1
396,1208,2
300,1209,1
75,1210,1
214,1211,2
304,1212,1
397,1213,1
104,1214,1
67,1214,1
398,1215,1
106,1216,1
1,1217,1
109,1218,1
3,1219,1
3,1220,2
164,1221,2
164,1221,1
21,1222,1
22,1222,1
23,1222,1
24,1222,1
25,1222,1
26,1222,1
27,1222,1
28,1222,1
21,1222,1
23,1222,1
24,1222,1
25,1222,1
26,1222,1
27,1222,1
28,1222,1
69,1223,1
75,1224,1
123,1225,1
114,1226,1
142,1227,1
399,1228,1
88,1229,1
82,1230,1
79,1231,1
83,1232,1
83,1232,1
143,1233,1
103,1234,1
103,1234,1
103,1234,1
21,1235,1
22,1235,1
23,1235,1
24,1235,1
25,1235,1
26,1235,1
27,1235,1
28,1235,1
19,1236,1
52,1236,1
53,1236,1
189,1236,1
19,1236,1
53,1236,1
188,1236,1
43,1237,1
43,1237,1
21,1238,1
22,1238,1
23,1238,1
24,1238,1
25,1238,1
26,1238,1
27,1238,1
28,1238,1
120,1239,1
83,1240,1
83,1240,1
400,1241,1
381,1242,1
3,1243,1
316,1244,1
74,1245,1
144,1245,1
148,1246,1
104,1246,1
43,1247,1
43,1247,1
43,1247,1
75,1248,1
69,1249,3
90,1250,1
