184,2,30,49,13,0,1,1,0
184,2,30,49,13,0,1,1,0
184,2,30,49,13,0,1,1,0
183,2,12,49,13,0,1,1,0
183,2,12,49,13,0,1,1,0
183,2,12,49,13,0,1,1,0
184,2,30,49,13,0,1,1,0
184,2,30,49,13,0,1,1,0
184,2,30,49,13,0,1,1,0
184,2,30,49,13,0,1,1,0
183,2,12,49,13,0,1,1,0
183,2,12,49,13,0,1,1,0
183,2,12,49,13,0,1,1,0
184,2,30,49,13,0,1,1,0
184,2,30,49,13,0,1,1,0
184,2,30,49,13,0,1,1,0
184,2,30,49,13,0,1,1,0
183,2,12,49,13,0,1,1,0
183,2,12,49,13,0,1,1,0
183,2,12,49,13,0,1,1,0
184,2,30,49,13,0,1,1,0
184,2,30,49,13,0,1,1,0
184,2,30,49,13,0,1,1,0
184,2,30,49,13,0,1,1,0
183,2,12,49,13,0,1,1,0
183,2,12,49,13,0,1,1,0
184,2,30,49,13,0,1,1,0
184,2,30,49,13,0,1,1,0
183,2,12,49,13,0,1,1,0
183,2,12,49,13,0,1,1,0
183,2,12,49,13,0,1,1,0
183,2,12,49,13,0,1,1,0
183,2,12,49,13,0,1,1,0
183,2,12,49,13,0,1,1,0
184,2,30,49,13,0,1,1,0
183,2,12,49,13,0,1,1,0
183,2,12,49,13,0,1,1,0
183,2,12,49,13,0,1,1,0
183,2,12,49,13,0,1,1,0
185,2,31,49,13,0,1,1,0
185,2,31,49,13,0,1,1,0
185,2,31,49,13,0,1,1,0
185,2,31,49,13,0,1,1,0
185,2,31,49,13,0,1,1,0
185,2,31,49,13,0,1,1,0
185,2,31,49,13,0,1,1,0
185,2,31,49,13,0,1,1,0
185,2,31,49,13,0,1,1,0
185,2,31,49,13,0,1,1,0
185,2,31,49,13,0,1,1,0
185,2,31,49,13,0,1,1,0
185,2,31,49,13,0,1,1,0
185,2,31,49,13,0,1,1,0
185,2,31,49,13,0,1,1,0
185,2,31,49,13,0,1,1,0
185,2,31,49,13,0,1,1,0
185,2,31,49,13,0,1,1,0
185,2,31,49,13,0,1,1,0
185,2,31,49,13,0,1,1,0
185,2,31,49,13,0,1,1,0
186,2,32,49,13,0,1,1,0
186,2,32,49,13,0,1,1,0
186,2,32,49,13,0,1,1,0
186,2,32,49,13,0,1,1,0
186,2,32,49,13,0,1,1,0
186,2,32,49,13,0,1,1,0
186,2,32,49,13,0,1,1,0
186,2,32,49,13,0,1,1,0
186,2,32,49,13,0,1,1,0
186,2,32,49,13,0,1,1,0
186,2,32,49,13,0,1,1,0
186,2,32,49,13,0,1,1,0
186,2,32,49,13,0,1,1,0
186,2,32,49,13,0,1,1,0
186,2,32,49,13,0,1,1,0
186,2,32,49,13,0,1,1,0
186,2,32,49,13,0,1,1,0
186,2,32,49,13,0,1,1,0
186,2,32,49,13,0,1,1,0
186,2,32,49,13,0,1,1,0
186,2,32,49,13,0,1,1,0
186,2,32,49,13,0,1,1,0
186,2,32,49,13,0,1,1,0
186,2,32,49,13,0,1,1,0
186,2,32,49,13,0,1,1,0
186,2,32,49,13,0,1,1,0
186,2,32,49,13,0,1,1,0
187,2,13,48,13,0,1,1,0
187,2,13,48,13,0,1,1,0
187,2,13,48,13,0,1,1,0
187,2,13,48,13,0,1,1,0
188,2,41,54,13,0,1,1,0
188,2,41,54,13,0,1,1,0
188,2,41,54,13,0,1,1,0
188,2,41,54,13,0,1,1,0
188,2,41,54,13,0,1,1,0
188,2,41,54,13,0,1,1,0
188,2,41,54,13,0,1,1,0
188,2,41,54,13,0,1,1,0
188,2,41,54,13,0,1,1,0
188,2,41,54,13,0,1,1,0
188,2,41,54,13,0,1,1,0
188,2,41,54,13,0,1,1,0
188,2,41,54,13,0,1,1,0
188,2,41,54,13,0,1,1,0
188,2,41,54,13,0,1,1,0
188,2,41,54,13,0,1,1,0
188,2,41,54,13,0,1,1,0
188,2,41,54,13,0,1,1,0
188,2,41,54,13,0,1,1,0
188,2,41,54,13,0,1,1,0
188,2,41,54,13,0,1,1,0
188,2,41,54,13,0,1,1,0
188,2,41,54,13,0,1,1,0
188,2,41,54,13,0,1,1,0
188,2,41,54,13,0,1,1,0
188,2,41,54,13,0,1,1,0
188,2,41,54,13,0,1,1,0
188,2,41,54,13,0,1,1,0
188,2,41,54,13,0,1,1,0
188,2,41,54,13,0,1,1,0
188,2,41,54,13,0,1,1,0
188,2,41,54,13,0,1,1,0
188,2,41,54,13,0,1,1,0
188,2,41,54,13,0,1,1,0
188,2,41,54,13,0,1,1,0
188,2,41,54,13,0,1,1,0
188,2,41,54,13,0,1,1,0
188,2,41,54,13,0,1,1,0
188,2,41,54,13,0,1,1,0
188,2,41,54,13,0,1,1,0
188,2,41,54,13,0,1,1,0
188,2,41,54,13,0,1,1,0
188,2,41,54,13,0,1,1,0
188,2,41,54,13,0,1,1,0
188,2,41,54,13,0,1,1,0
188,2,41,54,13,0,1,1,0
188,2,41,54,13,0,1,1,0
188,2,41,54,13,0,1,1,0
188,2,41,54,13,0,1,1,0
188,2,41,54,13,0,1,1,0
188,2,41,54,13,0,1,1,0
188,2,41,54,13,0,1,1,0
188,2,41,54,13,0,1,1,0
188,2,41,54,13,0,1,1,0
188,2,41,54,13,0,1,1,0
188,2,41,54,13,0,1,1,0
188,2,41,54,13,0,1,1,0
188,2,41,54,13,0,1,1,0
188,2,41,54,13,0,1,1,0
188,2,41,54,13,0,1,1,0
188,2,41,54,13,0,1,1,0
188,2,41,54,13,0,1,1,0
188,2,41,54,13,0,1,1,0
188,2,41,54,13,0,1,1,0
188,2,41,54,13,0,1,1,0
191,1,33,62,13,0,1,1,0
191,1,33,62,13,0,1,1,0
190,1,4,62,13,0,1,1,0
189,1,23,62,13,0,1,1,0
189,1,23,62,13,0,1,1,0
191,1,33,62,13,0,1,1,0
190,1,4,62,13,0,1,1,0
190,1,4,62,13,0,1,1,0
191,1,33,62,13,0,1,1,0
190,1,4,62,13,0,1,1,0
189,1,23,62,13,0,1,1,0
191,1,33,62,13,0,1,1,0
190,1,4,62,13,0,1,1,0
190,1,4,62,13,0,1,1,0
189,1,23,62,13,0,1,1,0
189,1,23,62,13,0,1,1,0
191,1,33,62,13,0,1,1,0
191,1,33,62,13,0,1,1,0
190,1,4,62,13,0,1,1,0
190,1,4,62,13,0,1,1,0
189,1,23,62,13,0,1,1,0
189,1,23,62,13,0,1,1,0
191,1,33,62,13,0,1,1,0
190,1,4,62,13,0,1,1,0
190,1,4,62,13,0,1,1,0
189,1,23,62,13,0,1,1,0
189,1,23,62,13,0,1,1,0
191,1,33,62,13,0,1,1,0
190,1,4,62,13,0,1,1,0
190,1,4,62,13,0,1,1,0
189,1,23,62,13,0,1,1,0
189,1,23,62,13,0,1,1,0
191,1,33,62,13,0,1,1,0
191,1,33,62,13,0,1,1,0
190,1,4,62,13,0,1,1,0
189,1,23,62,13,0,1,1,0
189,1,23,62,13,0,1,1,0
191,1,33,62,13,0,1,1,0
191,1,33,62,13,0,1,1,0
190,1,4,62,13,0,1,1,0
190,1,4,62,13,0,1,1,0
189,1,23,62,13,0,1,1,0
189,1,23,62,13,0,1,1,0
191,1,33,62,13,0,1,1,0
191,1,33,62,13,0,1,1,0
190,1,4,62,13,0,1,1,0
189,1,23,62,13,0,1,1,0
189,1,23,62,13,0,1,1,0
192,1,52,63,13,0,1,1,0
192,1,52,63,13,0,1,1,0
192,1,52,63,13,0,1,1,0
192,1,52,63,13,0,1,1,0
192,1,52,63,13,0,1,1,0
192,1,52,63,13,0,1,1,0
192,1,52,63,13,0,1,1,0
192,1,52,63,13,0,1,1,0
192,1,52,63,13,0,1,1,0
192,1,52,63,13,0,1,1,0
192,1,52,63,13,0,1,1,0
192,1,52,63,13,0,1,1,0
192,1,52,63,13,0,1,1,0
192,1,52,63,13,0,1,1,0
192,1,52,63,13,0,1,1,0
192,1,52,63,13,0,1,1,0
192,1,52,63,13,0,1,1,0
192,1,52,63,13,0,1,1,0
192,1,52,63,13,0,1,1,0
192,1,52,63,13,0,1,1,0
193,2,6,54,13,0,1,1,0
193,2,6,54,13,0,1,1,0
193,2,6,54,13,0,1,1,0
193,2,6,54,13,0,1,1,0
193,2,6,54,13,0,1,1,0
193,2,6,54,13,0,1,1,0
193,2,6,54,13,0,1,1,0
193,2,6,54,13,0,1,1,0
193,2,6,54,13,0,1,1,0
193,2,6,54,13,0,1,1,0
193,2,6,54,13,0,1,1,0
193,2,6,54,13,0,1,1,0
193,2,6,54,13,0,1,1,0
193,2,6,54,13,0,1,1,0
193,2,6,54,13,0,1,1,0
193,2,6,54,13,0,1,1,0
193,2,6,54,13,0,1,1,0
193,2,6,54,13,0,1,1,0
193,2,6,54,13,0,1,1,0
193,2,6,54,13,0,1,1,0
193,2,6,54,13,0,1,1,0
193,2,6,54,13,0,1,1,0
193,2,6,54,13,0,1,1,0
193,2,6,54,13,0,1,1,0
193,2,6,54,13,0,1,1,0
193,2,6,54,13,0,1,1,0
193,2,6,54,13,0,1,1,0
193,2,6,54,13,0,1,1,0
193,2,6,54,13,0,1,1,0
193,2,6,54,13,0,1,1,0
193,2,6,54,13,0,1,1,0
193,2,6,54,13,0,1,1,0
193,2,6,54,13,0,1,1,0
193,2,6,54,13,0,1,1,0
193,2,6,54,13,0,1,1,0
193,2,6,54,13,0,1,1,0
193,2,6,54,13,0,1,1,0
193,2,6,54,13,0,1,1,0
193,2,6,54,13,0,1,1,0
193,2,6,54,13,0,1,1,0
193,2,6,54,13,0,1,1,0
193,2,6,54,13,0,1,1,0
193,2,6,54,13,0,1,1,0
193,2,6,54,13,0,1,1,0
193,2,6,54,13,0,1,1,0
193,2,6,54,13,0,1,1,0
193,2,6,54,13,0,1,1,0
193,2,6,54,13,0,1,1,0
193,2,6,54,13,0,1,1,0
193,2,6,54,13,0,1,1,0
193,2,6,54,13,0,1,1,0
193,2,6,54,13,0,1,1,0
193,2,6,54,13,0,1,1,0
193,2,6,54,13,0,1,1,0
193,2,6,54,13,0,1,1,0
193,2,6,54,13,0,1,1,0
193,2,6,54,13,0,1,1,0
193,2,6,54,13,0,1,1,0
193,2,6,54,13,0,1,1,0
193,2,6,54,13,0,1,1,0
193,2,6,54,13,0,1,1,0
193,2,6,54,13,0,1,1,0
193,2,6,54,13,0,1,1,0
193,2,6,54,13,0,1,1,0
193,2,6,54,13,0,1,1,0
193,2,6,54,13,0,1,1,0
193,2,6,54,13,0,1,1,0
193,2,6,54,13,0,1,1,0
194,1,40,63,13,0,1,1,0
194,1,40,63,13,0,1,1,0
194,1,40,63,13,0,1,1,0
194,1,40,63,13,0,1,1,0
194,1,40,63,13,0,1,1,0
194,1,40,63,13,0,1,1,0
194,1,40,63,13,0,1,1,0
194,1,40,63,13,0,1,1,0
194,1,40,63,13,0,1,1,0
194,1,40,63,13,0,1,1,0
195,2,39,54,13,0,1,1,0
195,2,39,54,13,0,1,1,0
195,2,39,54,13,0,1,1,0
195,2,39,54,13,0,1,1,0
195,2,39,54,13,0,1,1,0
195,2,39,54,13,0,1,1,0
195,2,39,54,13,0,1,1,0
195,2,39,54,13,0,1,1,0
195,2,39,54,13,0,1,1,0
195,2,39,54,13,0,1,1,0
196,5,31,8,13,0,1,1,0
196,5,31,8,13,0,1,1,0
196,5,31,8,13,0,1,1,0
196,5,31,8,13,0,1,1,0
196,5,31,8,13,0,1,1,0
196,5,31,8,13,0,1,1,0
197,2,14,54,13,0,1,1,0
197,2,14,54,13,0,1,1,0
197,2,14,54,13,0,1,1,0
197,2,14,54,13,0,1,1,0
198,8,37,54,13,0,1,1,0
198,8,37,54,13,0,1,1,0
198,8,37,54,13,0,1,1,0
198,8,37,54,13,0,1,1,0
198,8,37,54,13,0,1,1,0
198,8,37,54,13,0,1,1,0
200,1,25,63,13,0,1,1,0
200,1,25,63,13,0,1,1,0
200,1,25,63,13,0,1,1,0
200,1,25,63,13,0,1,1,0
200,1,25,63,13,0,1,1,0
199,1,2,64,13,0,1,1,0
200,1,25,63,13,0,1,1,0
199,1,2,64,13,0,1,1,0
200,1,25,63,13,0,1,1,0
200,1,25,63,13,0,1,1,0
199,1,2,64,13,0,1,1,0
200,1,25,63,13,0,1,1,0
200,1,25,63,13,0,1,1,0
200,1,25,63,13,0,1,1,0
199,1,2,64,13,0,1,1,0
200,1,25,63,13,0,1,1,0
200,1,25,63,13,0,1,1,0
200,1,25,63,13,0,1,1,0
200,1,25,63,13,0,1,1,0
199,1,2,64,13,0,1,1,0
200,1,25,63,13,0,1,1,0
200,1,25,63,13,0,1,1,0
199,1,2,64,13,0,1,1,0
200,1,25,63,13,0,1,1,0
200,1,25,63,13,0,1,1,0
200,1,25,63,13,0,1,1,0
200,1,25,63,13,0,1,1,0
200,1,25,63,13,0,1,1,0
200,1,25,63,13,0,1,1,0
200,1,25,63,13,0,1,1,0
200,1,25,63,13,0,1,1,0
199,1,2,64,13,0,1,1,0
200,1,25,63,13,0,1,1,0
200,1,25,63,13,0,1,1,0
201,2,26,54,13,0,1,1,0
201,2,26,54,13,0,1,1,0
201,2,26,54,13,0,1,1,0
201,2,26,54,13,0,1,1,0
201,2,26,54,13,0,1,1,0
201,2,26,54,13,0,1,1,0
201,2,26,54,13,0,1,1,0
201,2,26,54,13,0,1,1,0
201,2,26,54,13,0,1,1,0
201,2,26,54,13,0,1,1,0
201,2,26,54,13,0,1,1,0
201,2,26,54,13,0,1,1,0
201,2,26,54,13,0,1,1,0
201,2,26,54,13,0,1,1,0
201,2,26,54,13,0,1,1,0
201,2,26,54,13,0,1,1,0
201,2,26,54,13,0,1,1,0
201,2,26,54,13,0,1,1,0
201,2,26,54,13,0,1,1,0
201,2,26,54,13,0,1,1,0
201,2,26,54,13,0,1,1,0
202,2,20,45,13,0,1,1,0
202,2,20,45,13,0,1,1,0
202,2,20,45,13,0,1,1,0
202,2,20,45,13,0,1,1,0
203,2,37,45,13,0,1,1,0
203,2,37,45,13,0,1,1,0
203,2,37,45,13,0,1,1,0
203,2,37,45,13,0,1,1,0
203,2,37,45,13,0,1,1,0
203,2,37,45,13,0,1,1,0
203,2,37,45,13,0,1,1,0
203,2,37,45,13,0,1,1,0
203,2,37,45,13,0,1,1,0
203,2,37,45,13,0,1,1,0
203,2,37,45,13,0,1,1,0
203,2,37,45,13,0,1,1,0
203,2,37,45,13,0,1,1,0
203,2,37,45,13,0,1,1,0
203,2,37,45,13,0,1,1,0
203,2,37,45,13,0,1,1,0
203,2,37,45,13,0,1,1,0
203,2,37,45,13,0,1,1,0
207,11,45,65,13,0,1,1,0
205,11,28,65,13,0,1,1,0
205,11,28,65,13,0,1,1,0
205,11,28,65,13,0,1,1,0
206,11,29,65,13,0,1,1,0
206,11,29,65,13,0,1,1,0
206,11,29,65,13,0,1,1,0
205,11,28,65,13,0,1,1,0
205,11,28,65,13,0,1,1,0
205,11,28,65,13,0,1,1,0
204,11,19,65,13,0,1,1,0
206,11,29,65,13,0,1,1,0
205,11,28,65,13,0,1,1,0
205,11,28,65,13,0,1,1,0
204,11,19,65,13,0,1,1,0
207,11,45,65,13,0,1,1,0
206,11,29,65,13,0,1,1,0
206,11,29,65,13,0,1,1,0
206,11,29,65,13,0,1,1,0
205,11,28,65,13,0,1,1,0
204,11,19,65,13,0,1,1,0
204,11,19,65,13,0,1,1,0
207,11,45,65,13,0,1,1,0
206,11,29,65,13,0,1,1,0
205,11,28,65,13,0,1,1,0
205,11,28,65,13,0,1,1,0
204,11,19,65,13,0,1,1,0
205,11,28,65,13,0,1,1,0
205,11,28,65,13,0,1,1,0
205,11,28,65,13,0,1,1,0
204,11,19,65,13,0,1,1,0
206,11,29,65,13,0,1,1,0
205,11,28,65,13,0,1,1,0
205,11,28,65,13,0,1,1,0
204,11,19,65,13,0,1,1,0
204,11,19,65,13,0,1,1,0
206,11,29,65,13,0,1,1,0
205,11,28,65,13,0,1,1,0
205,11,28,65,13,0,1,1,0
204,11,19,65,13,0,1,1,0
204,11,19,65,13,0,1,1,0
206,11,29,65,13,0,1,1,0
206,11,29,65,13,0,1,1,0
205,11,28,65,13,0,1,1,0
205,11,28,65,13,0,1,1,0
204,11,19,65,13,0,1,1,0
204,11,19,65,13,0,1,1,0
206,11,29,65,13,0,1,1,0
205,11,28,65,13,0,1,1,0
204,11,19,65,13,0,1,1,0
204,11,19,65,13,0,1,1,0
208,6,3,66,13,0,1,1,0
208,6,3,66,13,0,1,1,0
208,6,3,66,13,0,1,1,0
208,6,3,66,13,0,1,1,0
208,6,3,66,13,0,1,1,0
208,6,3,66,13,0,1,1,0
208,6,3,66,13,0,1,1,0
208,6,3,66,13,0,1,1,0
208,6,3,66,13,0,1,1,0
208,6,3,66,13,0,1,1,0
208,6,3,66,13,0,1,1,0
208,6,3,66,13,0,1,1,0
208,6,3,66,13,0,1,1,0
208,6,3,66,13,0,1,1,0
208,6,3,66,13,0,1,1,0
208,6,3,66,13,0,1,1,0
208,6,3,66,13,0,1,1,0
208,6,3,66,13,0,1,1,0
208,6,3,66,13,0,1,1,0
208,6,3,66,13,0,1,1,0
208,6,3,66,13,0,1,1,0
208,6,3,66,13,0,1,1,0
208,6,3,66,13,0,1,1,0
208,6,3,66,13,0,1,1,0
208,6,3,66,13,0,1,1,0
208,6,3,66,13,0,1,1,0
208,6,3,66,13,0,1,1,0
208,6,3,66,13,0,1,1,0
208,6,3,66,13,0,1,1,0
208,6,3,66,13,0,1,1,0
208,6,3,66,13,0,1,1,0
208,6,3,66,13,0,1,1,0
208,6,3,66,13,0,1,1,0
208,6,3,66,13,0,1,1,0
208,6,3,66,13,0,1,1,0
209,6,9,66,13,0,1,1,0
209,6,9,66,13,0,1,1,0
209,6,9,66,13,0,1,1,0
209,6,9,66,13,0,1,1,0
209,6,9,66,13,0,1,1,0
209,6,9,66,13,0,1,1,0
209,6,9,66,13,0,1,1,0
209,6,9,66,13,0,1,1,0
209,6,9,66,13,0,1,1,0
209,6,9,66,13,0,1,1,0
210,6,11,66,13,0,1,1,0
210,6,11,66,13,0,1,1,0
210,6,11,66,13,0,1,1,0
210,6,11,66,13,0,1,1,0
210,6,11,66,13,0,1,1,0
210,6,11,66,13,0,1,1,0
210,6,11,66,13,0,1,1,0
210,6,11,66,13,0,1,1,0
210,6,11,66,13,0,1,1,0
210,6,11,66,13,0,1,1,0
210,6,11,66,13,0,1,1,0
211,2,12,49,14,0,1,1,0
211,2,12,49,14,0,1,1,0
211,2,12,49,14,0,1,1,0
211,2,12,49,14,0,1,1,0
212,2,12,45,14,0,1,1,0
213,10,53,67,14,0,1,1,0
213,10,53,67,14,0,1,1,0
213,10,53,67,14,0,1,1,0
213,10,53,67,14,0,1,1,0
213,10,53,67,14,0,1,1,0
214,2,1,54,14,0,1,1,0
214,2,1,54,14,0,1,1,0
214,2,1,54,14,0,1,1,0
214,2,1,54,14,0,1,1,0
214,2,1,54,14,0,1,1,0
214,2,1,54,14,0,1,1,0
214,2,1,54,14,0,1,1,0
214,2,1,54,14,0,1,1,0
214,2,1,54,14,0,1,1,0
214,2,1,54,14,0,1,1,0
214,2,1,54,14,0,1,1,0
214,2,1,54,14,0,1,1,0
214,2,1,54,14,0,1,1,0
214,2,1,54,14,0,1,1,0
214,2,1,54,14,0,1,1,0
214,2,1,54,14,0,1,1,0
214,2,1,54,14,0,1,1,0
214,2,1,54,14,0,1,1,0
214,2,1,54,14,0,1,1,0
214,2,1,54,14,0,1,1,0
214,2,1,54,14,0,1,1,0
214,2,1,54,14,0,1,1,0
214,2,1,54,14,0,1,1,0
215,2,41,54,14,0,1,1,0
215,2,41,54,14,0,1,1,0
215,2,41,54,14,0,1,1,0
215,2,41,54,14,0,1,1,0
215,2,41,54,14,0,1,1,0
215,2,41,54,14,0,1,1,0
215,2,41,54,14,0,1,1,0
215,2,41,54,14,0,1,1,0
215,2,41,54,14,0,1,1,0
215,2,41,54,14,0,1,1,0
215,2,41,54,14,0,1,1,0
215,2,41,54,14,0,1,1,0
215,2,41,54,14,0,1,1,0
215,2,41,54,14,0,1,1,0
215,2,41,54,14,0,1,1,0
215,2,41,54,14,0,1,1,0
215,2,41,54,14,0,1,1,0
215,2,41,54,14,0,1,1,0
215,2,41,54,14,0,1,1,0
215,2,41,54,14,0,1,1,0
215,2,41,54,14,0,1,1,0
215,2,41,54,14,0,1,1,0
215,2,41,54,14,0,1,1,0
